date	inst	party	value
2000-07-14	Emnid	spd	38.0
2000-07-14	Infratestdimap	gru	6.0
2000-07-14	Infratestdimap	cdu	37.0
2000-07-14	Infratestdimap	afd	
2000-07-14	Infratestdimap	lin	6.0
2000-07-14	Infratestdimap	son	3.0
2000-07-14	Infratestdimap	fdp	9.0
2000-07-14	Infratestdimap	rep	
2000-07-14	Infratestdimap	pir	
2000-07-14	Infratestdimap	spd	39.0
2000-07-13	Forsa	gru	5.0
2000-07-13	Forsa	cdu	37.0
2000-07-13	Forsa	afd	
2000-07-13	Forsa	lin	4.0
2000-07-13	Forsa	son	5.0
2000-07-13	Forsa	fdp	11.0
2000-07-13	Forsa	rep	
2000-07-13	Forsa	pir	
2000-07-13	Forsa	spd	38.0
2000-07-07	Emnid	gru	6.0
2000-07-07	Emnid	cdu	36.0
2000-07-07	Emnid	afd	
2000-07-07	Emnid	lin	6.0
2000-07-07	Emnid	son	4.0
2000-07-07	Emnid	fdp	10.0
2000-07-07	Emnid	rep	
2000-07-07	Emnid	pir	
2000-07-07	Emnid	spd	38.0
2000-07-07	Infratestdimap	gru	6.0
2000-07-07	Infratestdimap	cdu	38.0
2000-07-07	Infratestdimap	afd	
2000-07-07	Infratestdimap	lin	5.0
2000-07-07	Infratestdimap	son	4.0
2000-07-07	Infratestdimap	fdp	8.0
2000-07-07	Infratestdimap	rep	
2000-07-07	Infratestdimap	pir	
2000-07-07	Infratestdimap	spd	39.0
2000-07-06	Forsa	gru	5.0
2000-07-06	Forsa	cdu	38.0
2000-07-06	Forsa	afd	
2000-07-06	Forsa	lin	4.0
2000-07-06	Forsa	son	5.0
2000-07-06	Forsa	fdp	9.0
2000-07-06	Forsa	rep	
2000-07-06	Forsa	pir	
2000-07-06	Forsa	spd	39.0
2000-06-30	Emnid	gru	6.0
2000-06-30	Emnid	cdu	37.0
2000-06-30	Emnid	afd	
2000-06-30	Emnid	lin	5.0
2000-06-30	Emnid	son	5.0
2000-06-30	Emnid	fdp	9.0
2000-06-30	Emnid	rep	
2000-06-30	Emnid	pir	
2000-06-30	Emnid	spd	38.0
2000-06-30	Infratestdimap	gru	6.0
2000-06-30	Infratestdimap	cdu	38.0
2000-06-30	Infratestdimap	afd	
2000-06-30	Infratestdimap	lin	5.0
2000-06-30	Infratestdimap	son	3.0
2000-06-30	Infratestdimap	fdp	9.0
2000-06-30	Infratestdimap	rep	
2000-06-30	Infratestdimap	pir	
2000-06-30	Infratestdimap	spd	39.0
2000-06-29	Forsa	gru	5.0
2000-06-29	Forsa	cdu	37.0
2000-06-29	Forsa	afd	
2000-06-29	Forsa	lin	5.0
2000-06-29	Forsa	son	6.0
2000-06-29	Forsa	fdp	9.0
2000-06-29	Forsa	rep	
2000-06-29	Forsa	pir	
2000-06-29	Forsa	spd	38.0
2000-06-23	Emnid	gru	6.0
2000-06-23	Emnid	cdu	39.0
2000-06-23	Emnid	afd	
2000-06-23	Emnid	lin	5.0
2000-06-23	Emnid	son	1.0
2000-06-23	Emnid	fdp	9.0
2000-06-23	Emnid	rep	3.0
2000-06-23	Emnid	pir	
2000-06-23	Emnid	spd	37.0
2000-06-23	Infratestdimap	gru	7.0
2000-06-23	Infratestdimap	cdu	38.0
2000-06-23	Infratestdimap	afd	
2000-06-23	Infratestdimap	lin	5.0
2000-06-23	Infratestdimap	son	3.0
2000-06-23	Infratestdimap	fdp	9.0
2000-06-23	Infratestdimap	rep	
2000-06-23	Infratestdimap	pir	
2000-06-23	Infratestdimap	spd	38.0
2000-06-23	FGW	gru	7.0
2000-06-23	FGW	cdu	44.0
2000-06-23	FGW	afd	
2000-06-23	FGW	lin	3.0
2000-06-23	FGW	son	
2000-06-23	FGW	fdp	8.0
2000-06-23	FGW	rep	
2000-06-23	FGW	pir	
2000-06-23	FGW	spd	35.0
2000-06-22	Forsa	gru	6.0
2000-06-22	Forsa	cdu	38.0
2000-06-22	Forsa	afd	
2000-06-22	Forsa	lin	5.0
2000-06-22	Forsa	son	5.0
2000-06-22	Forsa	fdp	10.0
2000-06-22	Forsa	rep	
2000-06-22	Forsa	pir	
2000-06-22	Forsa	spd	36.0
2000-06-16	Emnid	gru	7.0
2000-06-16	Emnid	cdu	37.0
2000-06-16	Emnid	afd	
2000-06-16	Emnid	lin	5.0
2000-06-16	Emnid	son	4.0
2000-06-16	Emnid	fdp	9.0
2000-06-16	Emnid	rep	
2000-06-16	Emnid	pir	
2000-06-16	Emnid	spd	38.0
2000-06-16	Infratestdimap	gru	7.0
2000-06-16	Infratestdimap	cdu	39.0
2000-06-16	Infratestdimap	afd	
2000-06-16	Infratestdimap	lin	6.0
2000-06-16	Infratestdimap	son	2.0
2000-06-16	Infratestdimap	fdp	9.0
2000-06-16	Infratestdimap	rep	
2000-06-16	Infratestdimap	pir	
2000-06-16	Infratestdimap	spd	37.0
2000-06-15	Forsa	gru	6.0
2000-06-15	Forsa	cdu	38.0
2000-06-15	Forsa	afd	
2000-06-15	Forsa	lin	4.0
2000-06-15	Forsa	son	4.0
2000-06-15	Forsa	fdp	10.0
2000-06-15	Forsa	rep	
2000-06-15	Forsa	pir	
2000-06-15	Forsa	spd	38.0
2000-06-14	Allensbach	gru	7.9
2000-06-14	Allensbach	cdu	33.0
2000-06-14	Allensbach	afd	
2000-06-14	Allensbach	lin	6.5
2000-06-14	Allensbach	son	1.8
2000-06-14	Allensbach	fdp	11.1
2000-06-14	Allensbach	rep	3.8
2000-06-14	Allensbach	pir	
2000-06-14	Allensbach	spd	35.9
2000-06-09	Emnid	gru	6.0
2000-06-09	Emnid	cdu	37.0
2000-06-09	Emnid	afd	
2000-06-09	Emnid	lin	5.0
2000-06-09	Emnid	son	2.0
2000-06-09	Emnid	fdp	8.0
2000-06-09	Emnid	rep	3.0
2000-06-09	Emnid	pir	
2000-06-09	Emnid	spd	39.0
2000-06-09	Infratestdimap	gru	7.0
2000-06-09	Infratestdimap	cdu	39.0
2000-06-09	Infratestdimap	afd	
2000-06-09	Infratestdimap	lin	5.0
2000-06-09	Infratestdimap	son	2.0
2000-06-09	Infratestdimap	fdp	9.0
2000-06-09	Infratestdimap	rep	
2000-06-09	Infratestdimap	pir	
2000-06-09	Infratestdimap	spd	38.0
2000-06-08	Forsa	gru	6.0
2000-06-08	Forsa	cdu	37.0
2000-06-08	Forsa	afd	
2000-06-08	Forsa	lin	5.0
2000-06-08	Forsa	son	5.0
2000-06-08	Forsa	fdp	9.0
2000-06-08	Forsa	rep	
2000-06-08	Forsa	pir	
2000-06-08	Forsa	spd	38.0
2000-06-02	Emnid	gru	6.0
2000-06-02	Emnid	cdu	36.0
2000-06-02	Emnid	afd	
2000-06-02	Emnid	lin	5.0
2000-06-02	Emnid	son	1.0
2000-06-02	Emnid	fdp	9.0
2000-06-02	Emnid	rep	3.0
2000-06-02	Emnid	pir	
2000-06-02	Emnid	spd	39.0
2000-06-02	Infratestdimap	gru	6.0
2000-06-02	Infratestdimap	cdu	36.0
2000-06-02	Infratestdimap	afd	
2000-06-02	Infratestdimap	lin	6.0
2000-06-02	Infratestdimap	son	2.0
2000-06-02	Infratestdimap	fdp	10.0
2000-06-02	Infratestdimap	rep	2.0
2000-06-02	Infratestdimap	pir	
2000-06-02	Infratestdimap	spd	38.0
2000-05-31	Forsa	gru	6.0
2000-05-31	Forsa	cdu	36.0
2000-05-31	Forsa	afd	
2000-05-31	Forsa	lin	4.0
2000-05-31	Forsa	son	5.0
2000-05-31	Forsa	fdp	9.0
2000-05-31	Forsa	rep	
2000-05-31	Forsa	pir	
2000-05-31	Forsa	spd	40.0
2000-05-26	Emnid	gru	6.0
2000-05-26	Emnid	cdu	36.0
2000-05-26	Emnid	afd	
2000-05-26	Emnid	lin	5.0
2000-05-26	Emnid	son	1.0
2000-05-26	Emnid	fdp	9.0
2000-05-26	Emnid	rep	3.0
2000-05-26	Emnid	pir	
2000-05-26	Emnid	spd	40.0
2000-05-26	Infratestdimap	gru	6.0
2000-05-26	Infratestdimap	cdu	36.0
2000-05-26	Infratestdimap	afd	
2000-05-26	Infratestdimap	lin	5.0
2000-05-26	Infratestdimap	son	2.0
2000-05-26	Infratestdimap	fdp	9.0
2000-05-26	Infratestdimap	rep	2.0
2000-05-26	Infratestdimap	pir	
2000-05-26	Infratestdimap	spd	40.0
2000-05-25	Forsa	gru	7.0
2000-05-25	Forsa	cdu	35.0
2000-05-25	Forsa	afd	
2000-05-25	Forsa	lin	4.0
2000-05-25	Forsa	son	5.0
2000-05-25	Forsa	fdp	9.0
2000-05-25	Forsa	rep	
2000-05-25	Forsa	pir	
2000-05-25	Forsa	spd	40.0
2000-05-19	Emnid	gru	6.0
2000-05-19	Emnid	cdu	37.0
2000-05-19	Emnid	afd	
2000-05-19	Emnid	lin	5.0
2000-05-19	Emnid	son	1.0
2000-05-19	Emnid	fdp	8.0
2000-05-19	Emnid	rep	3.0
2000-05-19	Emnid	pir	
2000-05-19	Emnid	spd	40.0
2000-05-19	Infratestdimap	gru	6.0
2000-05-19	Infratestdimap	cdu	36.0
2000-05-19	Infratestdimap	afd	
2000-05-19	Infratestdimap	lin	5.0
2000-05-19	Infratestdimap	son	2.0
2000-05-19	Infratestdimap	fdp	9.0
2000-05-19	Infratestdimap	rep	2.0
2000-05-19	Infratestdimap	pir	
2000-05-19	Infratestdimap	spd	40.0
2000-05-19	FGW	gru	6.0
2000-05-19	FGW	cdu	40.0
2000-05-19	FGW	afd	
2000-05-19	FGW	lin	4.0
2000-05-19	FGW	son	
2000-05-19	FGW	fdp	7.0
2000-05-19	FGW	rep	
2000-05-19	FGW	pir	
2000-05-19	FGW	spd	41.0
2000-05-18	Forsa	gru	6.0
2000-05-18	Forsa	cdu	36.0
2000-05-18	Forsa	afd	
2000-05-18	Forsa	lin	4.0
2000-05-18	Forsa	son	6.0
2000-05-18	Forsa	fdp	8.0
2000-05-18	Forsa	rep	
2000-05-18	Forsa	pir	
2000-05-18	Forsa	spd	40.0
2000-05-12	Emnid	gru	6.0
2000-05-12	Emnid	cdu	37.0
2000-05-12	Emnid	afd	
2000-05-12	Emnid	lin	5.0
2000-05-12	Emnid	son	2.0
2000-05-12	Emnid	fdp	6.0
2000-05-12	Emnid	rep	3.0
2000-05-12	Emnid	pir	
2000-05-12	Emnid	spd	41.0
2000-05-12	Infratestdimap	gru	6.0
2000-05-12	Infratestdimap	cdu	36.0
2000-05-12	Infratestdimap	afd	
2000-05-12	Infratestdimap	lin	5.0
2000-05-12	Infratestdimap	son	3.0
2000-05-12	Infratestdimap	fdp	7.0
2000-05-12	Infratestdimap	rep	2.0
2000-05-12	Infratestdimap	pir	
2000-05-12	Infratestdimap	spd	41.0
2000-05-11	Forsa	gru	6.0
2000-05-11	Forsa	cdu	37.0
2000-05-11	Forsa	afd	
2000-05-11	Forsa	lin	5.0
2000-05-11	Forsa	son	5.0
2000-05-11	Forsa	fdp	6.0
2000-05-11	Forsa	rep	
2000-05-11	Forsa	pir	
2000-05-11	Forsa	spd	41.0
2000-05-05	Emnid	gru	7.0
2000-05-05	Emnid	cdu	38.0
2000-05-05	Emnid	afd	
2000-05-05	Emnid	lin	6.0
2000-05-05	Emnid	son	1.0
2000-05-05	Emnid	fdp	6.0
2000-05-05	Emnid	rep	3.0
2000-05-05	Emnid	pir	
2000-05-05	Emnid	spd	40.0
2000-05-05	Infratestdimap	gru	6.0
2000-05-05	Infratestdimap	cdu	36.0
2000-05-05	Infratestdimap	afd	
2000-05-05	Infratestdimap	lin	5.0
2000-05-05	Infratestdimap	son	3.0
2000-05-05	Infratestdimap	fdp	7.0
2000-05-05	Infratestdimap	rep	2.0
2000-05-05	Infratestdimap	pir	
2000-05-05	Infratestdimap	spd	41.0
2000-05-04	Forsa	gru	7.0
2000-05-04	Forsa	cdu	38.0
2000-05-04	Forsa	afd	
2000-05-04	Forsa	lin	5.0
2000-05-04	Forsa	son	4.0
2000-05-04	Forsa	fdp	6.0
2000-05-04	Forsa	rep	
2000-05-04	Forsa	pir	
2000-05-04	Forsa	spd	40.0
2000-04-28	Emnid	gru	7.0
2000-04-28	Emnid	cdu	38.0
2000-04-28	Emnid	afd	
2000-04-28	Emnid	lin	5.0
2000-04-28	Emnid	son	2.0
2000-04-28	Emnid	fdp	6.0
2000-04-28	Emnid	rep	3.0
2000-04-28	Emnid	pir	
2000-04-28	Emnid	spd	39.0
2000-04-28	Infratestdimap	gru	7.0
2000-04-28	Infratestdimap	cdu	36.0
2000-04-28	Infratestdimap	afd	
2000-04-28	Infratestdimap	lin	6.0
2000-04-28	Infratestdimap	son	2.0
2000-04-28	Infratestdimap	fdp	7.0
2000-04-28	Infratestdimap	rep	2.0
2000-04-28	Infratestdimap	pir	
2000-04-28	Infratestdimap	spd	40.0
2000-04-27	Forsa	gru	7.0
2000-04-27	Forsa	cdu	37.0
2000-04-27	Forsa	afd	
2000-04-27	Forsa	lin	5.0
2000-04-27	Forsa	son	6.0
2000-04-27	Forsa	fdp	6.0
2000-04-27	Forsa	rep	
2000-04-27	Forsa	pir	
2000-04-27	Forsa	spd	39.0
2000-04-21	Emnid	gru	7.0
2000-04-21	Emnid	cdu	38.0
2000-04-21	Emnid	afd	
2000-04-21	Emnid	lin	6.0
2000-04-21	Emnid	son	1.0
2000-04-21	Emnid	fdp	6.0
2000-04-21	Emnid	rep	3.0
2000-04-21	Emnid	pir	
2000-04-21	Emnid	spd	39.0
2000-04-21	Infratestdimap	gru	7.0
2000-04-21	Infratestdimap	cdu	36.0
2000-04-21	Infratestdimap	afd	
2000-04-21	Infratestdimap	lin	6.0
2000-04-21	Infratestdimap	son	2.0
2000-04-21	Infratestdimap	fdp	7.0
2000-04-21	Infratestdimap	rep	3.0
2000-04-21	Infratestdimap	pir	
2000-04-21	Infratestdimap	spd	39.0
2000-04-20	Forsa	gru	6.0
2000-04-20	Forsa	cdu	38.0
2000-04-20	Forsa	afd	
2000-04-20	Forsa	lin	6.0
2000-04-20	Forsa	son	4.0
2000-04-20	Forsa	fdp	5.0
2000-04-20	Forsa	rep	
2000-04-20	Forsa	pir	
2000-04-20	Forsa	spd	41.0
2000-04-19	Allensbach	gru	8.4
2000-04-19	Allensbach	cdu	32.0
2000-04-19	Allensbach	afd	
2000-04-19	Allensbach	lin	7.1
2000-04-19	Allensbach	son	2.1
2000-04-19	Allensbach	fdp	8.4
2000-04-19	Allensbach	rep	3.4
2000-04-19	Allensbach	pir	
2000-04-19	Allensbach	spd	38.6
2000-04-14	Emnid	gru	6.0
2000-04-14	Emnid	cdu	38.0
2000-04-14	Emnid	afd	
2000-04-14	Emnid	lin	6.0
2000-04-14	Emnid	son	1.0
2000-04-14	Emnid	fdp	6.0
2000-04-14	Emnid	rep	4.0
2000-04-14	Emnid	pir	
2000-04-14	Emnid	spd	39.0
2000-04-14	Infratestdimap	gru	7.0
2000-04-14	Infratestdimap	cdu	36.0
2000-04-14	Infratestdimap	afd	
2000-04-14	Infratestdimap	lin	6.0
2000-04-14	Infratestdimap	son	2.0
2000-04-14	Infratestdimap	fdp	7.0
2000-04-14	Infratestdimap	rep	3.0
2000-04-14	Infratestdimap	pir	
2000-04-14	Infratestdimap	spd	39.0
2000-04-14	FGW	gru	6.0
2000-04-14	FGW	cdu	39.0
2000-04-14	FGW	afd	
2000-04-14	FGW	lin	4.0
2000-04-14	FGW	son	
2000-04-14	FGW	fdp	5.0
2000-04-14	FGW	rep	
2000-04-14	FGW	pir	
2000-04-14	FGW	spd	43.0
2000-04-13	Forsa	gru	7.0
2000-04-13	Forsa	cdu	33.0
2000-04-13	Forsa	afd	
2000-04-13	Forsa	lin	7.0
2000-04-13	Forsa	son	5.0
2000-04-13	Forsa	fdp	7.0
2000-04-13	Forsa	rep	
2000-04-13	Forsa	pir	
2000-04-13	Forsa	spd	41.0
2000-04-07	Emnid	gru	8.0
2000-04-07	Emnid	cdu	35.0
2000-04-07	Emnid	afd	
2000-04-07	Emnid	lin	6.0
2000-04-07	Emnid	son	2.0
2000-04-07	Emnid	fdp	7.0
2000-04-07	Emnid	rep	3.0
2000-04-07	Emnid	pir	
2000-04-07	Emnid	spd	39.0
2000-04-07	Infratestdimap	gru	8.0
2000-04-07	Infratestdimap	cdu	34.0
2000-04-07	Infratestdimap	afd	
2000-04-07	Infratestdimap	lin	7.0
2000-04-07	Infratestdimap	son	2.0
2000-04-07	Infratestdimap	fdp	7.0
2000-04-07	Infratestdimap	rep	3.0
2000-04-07	Infratestdimap	pir	
2000-04-07	Infratestdimap	spd	39.0
2000-04-06	Forsa	gru	7.0
2000-04-06	Forsa	cdu	33.0
2000-04-06	Forsa	afd	
2000-04-06	Forsa	lin	7.0
2000-04-06	Forsa	son	4.0
2000-04-06	Forsa	fdp	8.0
2000-04-06	Forsa	rep	
2000-04-06	Forsa	pir	
2000-04-06	Forsa	spd	41.0
2000-03-31	Emnid	gru	7.0
2000-03-31	Emnid	cdu	36.0
2000-03-31	Emnid	afd	
2000-03-31	Emnid	lin	7.0
2000-03-31	Emnid	son	4.0
2000-03-31	Emnid	fdp	7.0
2000-03-31	Emnid	rep	
2000-03-31	Emnid	pir	
2000-03-31	Emnid	spd	39.0
2000-03-31	Infratestdimap	gru	7.0
2000-03-31	Infratestdimap	cdu	33.0
2000-03-31	Infratestdimap	afd	
2000-03-31	Infratestdimap	lin	7.0
2000-03-31	Infratestdimap	son	2.0
2000-03-31	Infratestdimap	fdp	8.0
2000-03-31	Infratestdimap	rep	2.0
2000-03-31	Infratestdimap	pir	
2000-03-31	Infratestdimap	spd	41.0
2000-03-30	Forsa	gru	7.0
2000-03-30	Forsa	cdu	33.0
2000-03-30	Forsa	afd	
2000-03-30	Forsa	lin	7.0
2000-03-30	Forsa	son	5.0
2000-03-30	Forsa	fdp	7.0
2000-03-30	Forsa	rep	
2000-03-30	Forsa	pir	
2000-03-30	Forsa	spd	41.0
2000-03-24	Emnid	gru	6.0
2000-03-24	Emnid	cdu	33.0
2000-03-24	Emnid	afd	
2000-03-24	Emnid	lin	6.0
2000-03-24	Emnid	son	2.0
2000-03-24	Emnid	fdp	9.0
2000-03-24	Emnid	rep	3.0
2000-03-24	Emnid	pir	
2000-03-24	Emnid	spd	41.0
2000-03-24	Infratestdimap	gru	8.0
2000-03-24	Infratestdimap	cdu	33.0
2000-03-24	Infratestdimap	afd	
2000-03-24	Infratestdimap	lin	7.0
2000-03-24	Infratestdimap	son	2.0
2000-03-24	Infratestdimap	fdp	8.0
2000-03-24	Infratestdimap	rep	2.0
2000-03-24	Infratestdimap	pir	
2000-03-24	Infratestdimap	spd	40.0
2000-03-23	Forsa	gru	7.0
2000-03-23	Forsa	cdu	31.0
2000-03-23	Forsa	afd	
2000-03-23	Forsa	lin	7.0
2000-03-23	Forsa	son	7.0
2000-03-23	Forsa	fdp	7.0
2000-03-23	Forsa	rep	
2000-03-23	Forsa	pir	
2000-03-23	Forsa	spd	41.0
2000-03-22	Allensbach	gru	8.5
2000-03-22	Allensbach	cdu	31.3
2000-03-22	Allensbach	afd	
2000-03-22	Allensbach	lin	7.1
2000-03-22	Allensbach	son	2.3
2000-03-22	Allensbach	fdp	7.9
2000-03-22	Allensbach	rep	3.1
2000-03-22	Allensbach	pir	
2000-03-22	Allensbach	spd	39.8
2000-03-17	Emnid	gru	8.0
2000-03-17	Emnid	cdu	32.0
2000-03-17	Emnid	afd	
2000-03-17	Emnid	lin	6.0
2000-03-17	Emnid	son	1.0
2000-03-17	Emnid	fdp	9.0
2000-03-17	Emnid	rep	3.0
2000-03-17	Emnid	pir	
2000-03-17	Emnid	spd	41.0
2000-03-17	Infratestdimap	gru	7.0
2000-03-17	Infratestdimap	cdu	33.0
2000-03-17	Infratestdimap	afd	
2000-03-17	Infratestdimap	lin	7.0
2000-03-17	Infratestdimap	son	3.0
2000-03-17	Infratestdimap	fdp	8.0
2000-03-17	Infratestdimap	rep	2.0
2000-03-17	Infratestdimap	pir	
2000-03-17	Infratestdimap	spd	40.0
2000-03-17	FGW	gru	6.0
2000-03-17	FGW	cdu	33.0
2000-03-17	FGW	afd	
2000-03-17	FGW	lin	4.0
2000-03-17	FGW	son	
2000-03-17	FGW	fdp	6.0
2000-03-17	FGW	rep	
2000-03-17	FGW	pir	
2000-03-17	FGW	spd	47.0
2000-03-16	Forsa	gru	7.0
2000-03-16	Forsa	cdu	32.0
2000-03-16	Forsa	afd	
2000-03-16	Forsa	lin	7.0
2000-03-16	Forsa	son	5.0
2000-03-16	Forsa	fdp	7.0
2000-03-16	Forsa	rep	
2000-03-16	Forsa	pir	
2000-03-16	Forsa	spd	42.0
2000-03-10	Emnid	gru	6.0
2000-03-10	Emnid	cdu	30.0
2000-03-10	Emnid	afd	
2000-03-10	Emnid	lin	6.0
2000-03-10	Emnid	son	2.0
2000-03-10	Emnid	fdp	10.0
2000-03-10	Emnid	rep	3.0
2000-03-10	Emnid	pir	
2000-03-10	Emnid	spd	42.0
2000-03-10	Infratestdimap	gru	7.0
2000-03-10	Infratestdimap	cdu	32.0
2000-03-10	Infratestdimap	afd	
2000-03-10	Infratestdimap	lin	7.0
2000-03-10	Infratestdimap	son	2.0
2000-03-10	Infratestdimap	fdp	9.0
2000-03-10	Infratestdimap	rep	2.0
2000-03-10	Infratestdimap	pir	
2000-03-10	Infratestdimap	spd	41.0
2000-03-09	Forsa	gru	7.0
2000-03-09	Forsa	cdu	29.0
2000-03-09	Forsa	afd	
2000-03-09	Forsa	lin	7.0
2000-03-09	Forsa	son	6.0
2000-03-09	Forsa	fdp	8.0
2000-03-09	Forsa	rep	
2000-03-09	Forsa	pir	
2000-03-09	Forsa	spd	43.0
2000-03-03	Emnid	gru	7.0
2000-03-03	Emnid	cdu	31.0
2000-03-03	Emnid	afd	
2000-03-03	Emnid	lin	6.0
2000-03-03	Emnid	son	2.0
2000-03-03	Emnid	fdp	8.0
2000-03-03	Emnid	rep	3.0
2000-03-03	Emnid	pir	
2000-03-03	Emnid	spd	43.0
2000-03-03	Infratestdimap	gru	7.0
2000-03-03	Infratestdimap	cdu	31.0
2000-03-03	Infratestdimap	afd	
2000-03-03	Infratestdimap	lin	7.0
2000-03-03	Infratestdimap	son	2.0
2000-03-03	Infratestdimap	fdp	9.0
2000-03-03	Infratestdimap	rep	2.0
2000-03-03	Infratestdimap	pir	
2000-03-03	Infratestdimap	spd	42.0
2000-03-02	Forsa	gru	7.0
2000-03-02	Forsa	cdu	29.0
2000-03-02	Forsa	afd	
2000-03-02	Forsa	lin	7.0
2000-03-02	Forsa	son	5.0
2000-03-02	Forsa	fdp	8.0
2000-03-02	Forsa	rep	
2000-03-02	Forsa	pir	
2000-03-02	Forsa	spd	44.0
2000-02-25	Emnid	gru	8.0
2000-02-25	Emnid	cdu	30.0
2000-02-25	Emnid	afd	
2000-02-25	Emnid	lin	7.0
2000-02-25	Emnid	son	1.0
2000-02-25	Emnid	fdp	8.0
2000-02-25	Emnid	rep	3.0
2000-02-25	Emnid	pir	
2000-02-25	Emnid	spd	43.0
2000-02-25	Infratestdimap	gru	8.0
2000-02-25	Infratestdimap	cdu	31.0
2000-02-25	Infratestdimap	afd	
2000-02-25	Infratestdimap	lin	7.0
2000-02-25	Infratestdimap	son	1.0
2000-02-25	Infratestdimap	fdp	8.0
2000-02-25	Infratestdimap	rep	2.0
2000-02-25	Infratestdimap	pir	
2000-02-25	Infratestdimap	spd	43.0
2000-02-24	Forsa	gru	7.0
2000-02-24	Forsa	cdu	26.0
2000-02-24	Forsa	afd	
2000-02-24	Forsa	lin	8.0
2000-02-24	Forsa	son	6.0
2000-02-24	Forsa	fdp	10.0
2000-02-24	Forsa	rep	
2000-02-24	Forsa	pir	
2000-02-24	Forsa	spd	43.0
2000-02-23	Allensbach	gru	8.0
2000-02-23	Allensbach	cdu	31.3
2000-02-23	Allensbach	afd	
2000-02-23	Allensbach	lin	6.7
2000-02-23	Allensbach	son	3.5
2000-02-23	Allensbach	fdp	7.7
2000-02-23	Allensbach	rep	2.5
2000-02-23	Allensbach	pir	
2000-02-23	Allensbach	spd	40.3
2000-02-18	Emnid	gru	8.0
2000-02-18	Emnid	cdu	31.0
2000-02-18	Emnid	afd	
2000-02-18	Emnid	lin	6.0
2000-02-18	Emnid	son	2.0
2000-02-18	Emnid	fdp	8.0
2000-02-18	Emnid	rep	4.0
2000-02-18	Emnid	pir	
2000-02-18	Emnid	spd	41.0
2000-02-18	Infratestdimap	gru	8.0
2000-02-18	Infratestdimap	cdu	31.0
2000-02-18	Infratestdimap	afd	
2000-02-18	Infratestdimap	lin	7.0
2000-02-18	Infratestdimap	son	1.0
2000-02-18	Infratestdimap	fdp	8.0
2000-02-18	Infratestdimap	rep	3.0
2000-02-18	Infratestdimap	pir	
2000-02-18	Infratestdimap	spd	42.0
2000-02-18	FGW	gru	9.0
2000-02-18	FGW	cdu	29.0
2000-02-18	FGW	afd	
2000-02-18	FGW	lin	5.0
2000-02-18	FGW	son	
2000-02-18	FGW	fdp	7.0
2000-02-18	FGW	rep	
2000-02-18	FGW	pir	
2000-02-18	FGW	spd	47.0
2000-02-17	Forsa	gru	8.0
2000-02-17	Forsa	cdu	28.0
2000-02-17	Forsa	afd	
2000-02-17	Forsa	lin	8.0
2000-02-17	Forsa	son	7.0
2000-02-17	Forsa	fdp	7.0
2000-02-17	Forsa	rep	
2000-02-17	Forsa	pir	
2000-02-17	Forsa	spd	42.0
2000-02-11	Emnid	gru	7.0
2000-02-11	Emnid	cdu	30.0
2000-02-11	Emnid	afd	
2000-02-11	Emnid	lin	7.0
2000-02-11	Emnid	son	4.0
2000-02-11	Emnid	fdp	8.0
2000-02-11	Emnid	rep	2.0
2000-02-11	Emnid	pir	
2000-02-11	Emnid	spd	42.0
2000-02-11	Infratestdimap	gru	8.0
2000-02-11	Infratestdimap	cdu	31.0
2000-02-11	Infratestdimap	afd	
2000-02-11	Infratestdimap	lin	7.0
2000-02-11	Infratestdimap	son	2.0
2000-02-11	Infratestdimap	fdp	7.0
2000-02-11	Infratestdimap	rep	3.0
2000-02-11	Infratestdimap	pir	
2000-02-11	Infratestdimap	spd	42.0
2000-02-10	Forsa	gru	9.0
2000-02-10	Forsa	cdu	26.0
2000-02-10	Forsa	afd	
2000-02-10	Forsa	lin	8.0
2000-02-10	Forsa	son	6.0
2000-02-10	Forsa	fdp	10.0
2000-02-10	Forsa	rep	
2000-02-10	Forsa	pir	
2000-02-10	Forsa	spd	41.0
2000-02-04	Emnid	gru	6.0
2000-02-04	Emnid	cdu	33.0
2000-02-04	Emnid	afd	
2000-02-04	Emnid	lin	6.0
2000-02-04	Emnid	son	1.0
2000-02-04	Emnid	fdp	7.0
2000-02-04	Emnid	rep	5.0
2000-02-04	Emnid	pir	
2000-02-04	Emnid	spd	42.0
2000-02-04	Infratestdimap	gru	8.0
2000-02-04	Infratestdimap	cdu	31.0
2000-02-04	Infratestdimap	afd	
2000-02-04	Infratestdimap	lin	6.0
2000-02-04	Infratestdimap	son	1.0
2000-02-04	Infratestdimap	fdp	8.0
2000-02-04	Infratestdimap	rep	3.0
2000-02-04	Infratestdimap	pir	
2000-02-04	Infratestdimap	spd	43.0
2000-02-03	Forsa	gru	7.0
2000-02-03	Forsa	cdu	28.0
2000-02-03	Forsa	afd	
2000-02-03	Forsa	lin	7.0
2000-02-03	Forsa	son	7.0
2000-02-03	Forsa	fdp	9.0
2000-02-03	Forsa	rep	
2000-02-03	Forsa	pir	
2000-02-03	Forsa	spd	42.0
2000-01-28	Emnid	gru	7.0
2000-01-28	Emnid	cdu	32.0
2000-01-28	Emnid	afd	
2000-01-28	Emnid	lin	7.0
2000-01-28	Emnid	son	2.0
2000-01-28	Emnid	fdp	7.0
2000-01-28	Emnid	rep	4.0
2000-01-28	Emnid	pir	
2000-01-28	Emnid	spd	41.0
